"RecKey","SeqNo","RecType","GapStart","GapEnd","Gap","DateLoadedInDb","PrimaryKey","DBKey","created_user","created_date","last_edited_user","last_edited_date"
"1905020959217351",118,"C",1625,1594,31,"2019-09-01","19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905020959217351",119,"C",1509,1480,29,"2019-09-01","19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905020959217351",120,"C",1458,1433,25,"2019-09-01","19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905020959217351",121,"C",1324,1299,25,"2019-09-01","19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905020959217351",122,"C",1290,1242,48,"2019-09-01","19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905020959217351",123,"C",1084,1061,23,"2019-09-01","19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905020959217351",124,"C",1047,1023,24,"2019-09-01","19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905020959217351",125,"C",967,946,21,"2019-09-01","19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905020959217351",126,"C",892,835,57,"2019-09-01","19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905020959217351",127,"C",804,779,25,"2019-09-01","19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905020959217351",128,"C",687,655,32,"2019-09-01","19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905020959217351",129,"C",638,559,79,"2019-09-01","19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905020959217351",130,"C",525,493,32,"2019-09-01","19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905020959217351",131,"C",477,437,40,"2019-09-01","19050208361880412019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",132,"C",2337,2297,40,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",133,"C",2295,2230,65,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",134,"C",2201,1963,238,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",135,"C",1721,1659,62,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",136,"C",1518,1471,47,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",137,"C",1418,1330,88,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",138,"C",1306,1279,27,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",139,"C",1251,1216,35,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",140,"C",1179,1154,25,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",141,"C",1105,1065,40,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",142,"C",927,900,27,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",143,"C",884,854,30,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",144,"C",802,742,60,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",145,"C",715,643,72,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",146,"C",538,509,29,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",147,"C",465,438,27,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",148,"C",370,200,170,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",149,"C",180,154,26,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021526562613",150,"C",95,0,95,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",151,"C",2500,2328,172,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",152,"C",2307,2155,152,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",153,"C",2139,2103,36,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",154,"C",2095,2009,86,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",155,"C",2000,1945,55,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",156,"C",1895,1830,65,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",157,"C",1809,1780,29,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",158,"C",1758,1695,63,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",159,"C",1641,1618,23,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",160,"C",1597,1505,92,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",161,"C",1470,1440,30,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",162,"C",1382,1345,37,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",163,"C",1298,1140,158,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",164,"C",1129,910,219,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",165,"C",874,810,64,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",166,"C",775,724,51,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",167,"C",715,535,180,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",168,"C",500,437,63,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",169,"C",309,208,101,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021552179076",170,"C",145,120,25,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021621372677",171,"C",2500,1965,535,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021621372677",172,"C",1770,1707,63,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021621372677",173,"C",1665,950,715,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021621372677",174,"C",800,740,60,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021621372677",175,"C",725,701,24,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021621372677",176,"C",615,561,54,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021621372677",177,"C",455,362,93,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021621372677",178,"C",345,156,189,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905021621372677",179,"C",148,66,82,"2019-09-01","19050214445471152019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031258121691",180,"C",2500,2475,25,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031258121691",181,"C",2299,2240,59,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031258121691",182,"C",2175,2115,60,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031258121691",183,"C",1853,1823,30,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031258121691",184,"C",1375,1337,38,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031258121691",185,"C",1179,1146,33,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031258121691",186,"C",748,700,48,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031258121691",187,"C",598,415,183,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031258121691",188,"C",255,170,85,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031258121691",189,"C",96,0,96,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",190,"C",2260,2239,21,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",191,"C",2190,2147,43,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",192,"C",2044,2008,36,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",193,"C",1997,1959,38,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",194,"C",1625,1590,35,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",195,"C",1580,1518,62,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",196,"C",1482,1462,20,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",197,"C",1319,1289,30,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",198,"C",1227,1123,104,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",199,"C",1085,1043,42,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",200,"C",563,517,46,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",201,"C",485,449,36,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",202,"C",443,330,113,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",203,"C",250,95,155,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031322383098",204,"C",30,0,30,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",206,"C",2485,2430,55,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",207,"C",2419,2380,39,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",208,"C",2356,2237,119,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",209,"C",2182,2146,36,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",210,"C",2144,2100,44,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",211,"C",2094,2043,51,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",212,"C",2023,1975,48,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",213,"C",1969,1940,29,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",214,"C",1870,1840,30,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",215,"C",1810,1749,61,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",216,"C",1641,1593,48,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",217,"C",1591,1500,91,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",218,"C",1495,1469,26,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",219,"C",1414,1394,20,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",220,"C",1390,1130,260,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",221,"C",893,779,114,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",222,"C",777,576,201,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",223,"C",528,471,57,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",224,"C",452,344,108,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",225,"C",342,314,28,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",226,"C",310,270,40,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905031354579909",227,"C",183,151,32,"2019-09-01","19050312041751162019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905041105382629",229,"C",2500,2442,58,"2019-09-01","19050410073832002019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905041105382629",230,"C",2405,2048,357,"2019-09-01","19050410073832002019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
"1905041105382629",231,"C",1885,1442,443,"2019-09-01","19050410073832002019-09-01","UT_GrandStaircaseEscalanteNM_LUP_2019_5-4_03.mdb","DBROWNING",2020-05-06 11:46:41,"DBROWNING",2020-05-06 11:46:41
